id	name	smiles	MolWt	CalcLogP	TPSA	NumHAcceptors	NumHDonors	NumRotatableBonds	FractionCSP3	NumValenceElectrons	NumHeavyAtoms	RingCount	NumAromaticRings	NumAliphaticRings	NumHeteroatoms	NumHalogens
MUDN192007	Inositol trisphosphate	[C@H]1([C@@H]([C@H]([C@@H]([C@H]([C@@H]1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O	420.093	-3.4836000000000005	260.96999999999997	9	9	6	1.0	144	24	1	0	1	18	0
MUUI152428	Putrescine	NCCCCN	88.15400000000001	-0.3159999999999998	52.04	2	2	3	1.0	38	6	0	0	0	2	0
MURS721184	Cadaverine	NCCCCCN	102.18100000000001	0.07410000000000017	52.04	2	2	4	1.0	44	7	0	0	0	2	0
MUEX774484	Xanthine	c1[nH]c2c(n1)nc(nc2O)O	152.11300000000003	-0.23590000000000028	94.92	5	3	0	0.0	56	11	2	2	0	6	0
MUED477017	7-Dehydrocholesterol	O[C@@H]4C/C3=C/C=C1\[C@H](CC[C@]2([C@H]1CC[C@@H]2[C@H](C)CCCC(C)C)C)[C@@]3(C)CC4	384.6480000000002	7.308800000000009	20.23	1	1	5	0.8518518518518519	158	28	4	0	4	1	0
MUQP159095	Cysteine	C([C@@H](C(=O)O)N)S	121.16099999999999	-0.6719	63.31999999999999	3	3	2	0.6666666666666666	42	7	0	0	0	4	0
MUJK166163	Cysteine	C([C@@H](C(=O)[O-])[NH3+])S	121.16099999999999	-2.7233999999999994	67.77	3	2	2	0.6666666666666666	42	7	0	0	0	4	0
MUTS924562	Sodium cyanide	[C-]#N.[Na+]	49.007999999999996	-2.89963	23.79	1	0	0	0.0	10	3	0	0	0	2	0
MUAA794183	Pantothenic acid	CC(C)(CO)C(C(=O)NCCC(=O)O)O	219.23699999999997	-1.0432999999999986	106.86000000000001	4	4	6	0.7777777777777778	88	15	0	0	0	6	0
MUPF271679	Pantothenic acid	CC(C)(CO)[C@H](C(=O)NCCC(=O)O)O	219.23699999999997	-1.0432999999999986	106.86000000000001	4	4	6	0.7777777777777778	88	15	0	0	0	6	0
MUMF646254	Pantothenic acid	CC(C)(CO)[C@@H](C(=O)NCCC(=O)O)O	219.23699999999997	-1.0432999999999986	106.86000000000001	4	4	6	0.7777777777777778	88	15	0	0	0	6	0
MUJK054729	Vitamin A	OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)/CCCC1(C)C	286.459	5.510300000000005	20.23	1	1	5	0.5	116	21	1	0	1	1	0
MUJK054729	Retinol	OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)/CCCC1(C)C	286.459	5.510300000000005	20.23	1	1	5	0.5	116	21	1	0	1	1	0
MUVC086987	Folate	n1c2C(=O)NC(N)=Nc2ncc1CNc3ccc(cc3)C(=O)N[C@H](C(O)=O)CCC(O)=O	441.4040000000002	-0.04480000000000067	213.27999999999997	9	6	9	0.21052631578947367	166	32	3	3	0	13	0
MUTN276653	Biotin	O=C1N[C@@H]2[C@@H](SC[C@@H]2N1)CCCCC(=O)O	244.31599999999995	0.7968	78.43	3	3	5	0.8	90	16	2	0	2	6	0
MUWL528230	Sodium dodecyl sulfate	CCCCCCCCCCCCOS(=O)([O-])=O.[Na+]	288.385	0.38810000000000056	66.43	4	0	12	1.0	104	18	0	0	0	6	0
MUXU591980	Citric acid	OC(=O)CC(O)(C(=O)O)CC(=O)O	192.123	-1.2485	132.13	4	4	5	0.5	74	13	0	0	0	7	0
MUIL493929	Acrylamide	C=CC(=O)N	71.07900000000001	-0.3423	43.09	1	1	1	0.0	28	5	0	0	0	2	0
MUDZ228951	Sorbitol	OC([C@H](O)[C@@H](O)[C@H](O)CO)CO	182.17199999999997	-3.5854000000000004	121.38000000000001	6	6	5	1.0	74	12	0	0	0	6	0
MUWR561064	Galactose	O[C@H]1[C@@H](O)[C@H](O[C@H](O)[C@@H]1O)CO	180.15599999999998	-3.2214000000000005	110.38000000000001	6	5	1	1.0	72	12	1	0	1	6	0
MUYA504312	Ammonium perchlorate	[O-]Cl(=O)(=O)=O.[NH4+]	117.488	-4.3798	128.74	4	1	0	0.0	40	6	0	0	0	6	1
MUIB375001	Perchloric acid	O[Cl+3]([O-])([O-])[O-]	100.457	-4.124	89.41	4	1	0	0.0	32	5	0	0	0	5	1
MUMG630942	Mercury(II) fulminate	[O-][N+]#C[Hg]C#[N+][O-]	284.624	0.6453	54.839999999999996	2	0	0	0.0	32	7	0	0	0	5	0
MUBM395211	Pentaerythritol	OCC(CO)(CO)CO	136.147	-2.058	80.92	4	4	4	1.0	56	9	0	0	0	4	0
MUZK706477	Tetryl	CN(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	287.144	1.0391	175.79999999999998	8	0	5	0.14285714285714285	106	20	1	1	0	13	0
MUVN282049	HMX	C1N(CN(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	296.15600000000006	-2.195199999999997	185.51999999999998	8	0	4	1.0	112	20	1	0	1	16	0
MUHT890671	Capsaicin	O=C(NCc1cc(OC)c(O)cc1)CCCC/C=C/C(C)C	305.418	3.7896000000000027	58.56	3	2	9	0.5	122	22	1	1	0	4	0
MUOB196577	Valproate	O=C(O)C(CCC)CCC	144.214	2.2874000000000008	37.3	1	1	5	0.875	60	10	0	0	0	2	0
MUHA506840	Sodium hydroxide	[OH-].[Na+]	39.997	-3.1728	30.0	1	0	0	0.0	8	2	0	0	0	2	0
MUQD083966	Tryptophan	c1[nH]c2ccccc2c1C[C@H](N)C(=O)O	204.22899999999996	1.1222999999999999	79.11	2	3	3	0.18181818181818182	78	15	2	2	0	4	0
MUBF067658	Tryptophan	c1[nH]c2ccccc2c1C[C@H]([NH3+])C(=O)[O-]	204.22899999999996	-0.9291999999999998	83.56	2	2	3	0.18181818181818182	78	15	2	2	0	4	0
MUMS254217	Daminozide	CN(C)NC(=O)CCC(O)=O	160.173	-0.556	69.64000000000001	3	2	4	0.6666666666666666	64	11	0	0	0	5	0
MUAQ306079	Thymine	O=C1NC(=O)NC=C1C	126.11499999999998	-0.6283800000000004	65.72	2	2	0	0.2	48	9	1	1	0	4	0
MUKA910559	Liquid hydrogen	[H][H]	2.016	0.246	0.0	0	0	0	0.0	2	0	0	0	0	0	0
MUCU416648	Acridine	c1ccc2c(c1)cc3ccccc3n2	179.22199999999998	3.3880000000000017	12.89	1	0	0	0.0	66	14	3	3	0	1	0
MUBK947632	Methionine	CSCC[C@H](N)C(=O)O	149.215	0.1513999999999998	63.32000000000001	3	2	4	0.8	54	9	0	0	0	4	0
MUYJ362490	Methionine	CSCC[C@H]([NH3+])C(=O)[O-]	149.215	-1.9000999999999983	67.77	3	1	4	0.8	54	9	0	0	0	4	0
MURK585293	Aconitine	O=C(O[C@H]5[C@]3(O)C[C@H]4[C@@]16C2N(CC)C[C@]([C@H]1[C@@H](OC)[C@@H]2[C@@](OC(=O)C)([C@@H](O)[C@@H]3OC)[C@H]45)(COC)[C@H](O)C[C@@H]6OC)c7ccccc7	645.7460000000002	0.648100000000007	153.45000000000002	12	3	9	0.7647058823529411	254	46	7	1	6	12	0
MUOK197936	Aconitine	COC[C@]12CN(C)[C@@H]3[C@H]4[C@H](OC)C1[C@@]3([C@H](C[C@H]2O)OC)[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@@]4(OC(C)=O)[C@H]5C6OC(=O)c7ccccc7	631.7190000000003	0.25800000000000645	153.45000000000002	12	3	8	0.7575757575757576	248	45	7	1	6	12	0
MUZT500145	Ferrocene	[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Fe+2]	186.03499999999997	2.8085000000000013	0.0	0	0	0	0.0	58	11	2	2	0	1	0
MUAE867149	Cyclopentadiene	C1C=CC=C1	66.103	1.5025	0.0	0	0	0	0.2	26	5	1	0	1	0	0
MUMC554884	Tetrahydrocannabinol	CCCCCc1cc(c2c(c1)OC([C@H]3[C@H]2C=C(CC3)C)(C)C)O	314.46900000000005	5.7358000000000064	29.46	2	1	4	0.6190476190476191	126	23	3	1	2	2	0
MUVG242361	Taurine	O=S(=O)(O)CCN	125.149	-1.1670999999999996	80.39	3	2	2	1.0	44	7	0	0	0	5	0
MUIT512374	Deoxyribose	C(C=O)[C@@H]([C@@H](CO)O)O	134.131	-1.7105	77.76	4	3	4	0.8	54	9	0	0	0	4	0
MUQV510821	Monosodium glutamate	[Na+].O=C([O-])[C@@H](N)CCC(=O)O	169.112	-5.067599999999999	103.45	4	2	4	0.6	58	11	0	0	0	6	0
MUXZ012064	Pyrrolysine	C[C@@H]1CC=N[C@H]1C(=O)NCCCC[C@@H](C(=O)O)N	255.31799999999993	0.1640000000000011	104.78	4	3	7	0.75	102	18	1	0	1	6	0
MUPM762284	Pyrrolysine	O=C(NCCCC[C@@H](C(=O)[O-])[NH3+])[C@@H]1/N=C\C[C@H]1C	255.318	-1.8874999999999968	109.23	4	2	7	0.75	102	18	1	0	1	6	0
MUGS810580	Aqua regia	[N+](=O)(O)[O-].Cl.Cl.Cl	172.395	0.9176999999999997	63.370000000000005	2	1	0	0.0	48	7	0	0	0	7	3
MUVF075909	Theophylline	Cn1c2c(c(=O)n(c1=O)C)[nH]cn2	180.167	-1.0397000000000005	72.68	5	1	0	0.2857142857142857	68	13	2	2	0	6	0
MUUW465897	Alanine	C[C@@H](C(=O)O)N	89.09400000000001	-0.5817999999999999	63.31999999999999	2	2	1	0.6666666666666666	36	6	0	0	0	3	0
MUVQ733334	Alanine	C[C@@H](C(=O)[O-])[NH3+]	89.09400000000001	-2.6332999999999993	67.77	2	1	1	0.6666666666666666	36	6	0	0	0	3	0
MUFD033535	Alanine	C[C@H](C(=O)O)N	89.09400000000001	-0.5817999999999999	63.31999999999999	2	2	1	0.6666666666666666	36	6	0	0	0	3	0
MUKL928915	Alanine	C[C@H](C(=O)[O-])[NH3+]	89.09400000000001	-2.6332999999999993	67.77	2	1	1	0.6666666666666666	36	6	0	0	0	3	0
MUSS847511	Aspartic acid	C([C@@H](C(=O)O)N)C(=O)O	133.103	-1.1269999999999998	100.61999999999999	3	3	3	0.5	52	9	0	0	0	5	0
MUDR813780	Aspartic acid	C(C(C(=O)O)N)C(=O)O	133.103	-1.1269999999999998	100.61999999999999	3	3	3	0.5	52	9	0	0	0	5	0
MUGK536633	Aspartic acid	C([C@H](C(=O)O)N)C(=O)O	133.103	-1.1269999999999998	100.61999999999999	3	3	3	0.5	52	9	0	0	0	5	0
MUHI006225	Aspartic acid	C(C(C(=O)[O-])[NH3+])C(=O)O	133.103	-3.1784999999999988	105.07000000000001	3	2	3	0.5	52	9	0	0	0	5	0
MULD987458	Aspartic acid	C(C(C(=O)[O-])[NH3+])C(=O)[O-]	132.095	-4.5131999999999985	107.9	4	1	3	0.5	52	9	0	0	0	5	0
MUPN914388	Glutamic acid	C(CC(=O)O)[C@@H](C(=O)O)N	147.13	-0.736899999999999	100.61999999999999	3	3	4	0.6	58	10	0	0	0	5	0
MUGZ889666	Glutamic acid	C(CC(=O)O)[C@H](C(=O)O)N	147.13	-0.736899999999999	100.61999999999999	3	3	4	0.6	58	10	0	0	0	5	0
MUUV538273	Glutamic acid	C(CC(=O)O)C(C(=O)[O-])[NH3+]	147.13	-2.7883999999999993	105.07	3	2	4	0.6	58	10	0	0	0	5	0
MUXC841142	Glutamic acid	C(CC(=O)[O-])C(C(=O)[O-])[NH3+]	146.12199999999999	-4.123099999999999	107.89999999999999	4	1	4	0.6	58	10	0	0	0	5	0
MUYG787317	Histidine	O=C([C@H](CC1=CNC=N1)N)O	155.15699999999998	-0.6359000000000004	92.0	3	3	3	0.3333333333333333	60	11	1	1	0	5	0
MUKY239961	Histidine	O=C([C@H](CC1=CNC=N1)[NH3+])[O-]	155.15699999999998	-2.6873999999999993	96.45	3	2	3	0.3333333333333333	60	11	1	1	0	5	0
MUYQ701071	Histidine	O=C([C@H](CC1=CNC=[NH1+]1)[NH3+])[O-]	156.165	-3.268299999999999	97.7	2	2	3	0.3333333333333333	60	11	1	1	0	5	0
MURU994130	Isoleucine	CC[C@H](C)[C@@H](C(=O)O)N	131.17499999999995	0.44439999999999996	63.31999999999999	2	2	3	0.8333333333333334	54	9	0	0	0	3	0
MUOJ624958	Isoleucine	CC[C@H](C)[C@@H](C(=O)[O-])[NH3+]	131.17499999999998	-1.6070999999999982	67.77	2	1	3	0.8333333333333334	54	9	0	0	0	3	0
MURG268638	Lysine	C(CCN)C[C@@H](C(=O)O)N	146.19	-0.47269999999999873	89.34	3	3	5	0.8333333333333334	60	10	0	0	0	4	0
MUZK775739	Lysine	C(CC[NH3+])C[C@@H](C(=O)[O-])N	146.18999999999997	-2.5241999999999987	93.78999999999999	3	2	5	0.8333333333333334	60	10	0	0	0	4	0
MUHE069635	Lysine	C(CC[NH3+])C[C@@H](C(=O)[O-])[NH3+]	147.19799999999998	-3.2409999999999988	95.41	2	2	5	0.8333333333333334	60	10	0	0	0	4	0
MUCX167969	Leucine	CC(C)C[C@@H](C(=O)O)N	131.17499999999995	0.44439999999999996	63.31999999999999	2	2	3	0.8333333333333334	54	9	0	0	0	3	0
MUES529188	Leucine	CC(C)C[C@@H](C(=O)[O-])[NH3+]	131.17499999999998	-1.6070999999999982	67.77	2	1	3	0.8333333333333334	54	9	0	0	0	3	0
MUKX190962	Asparagine	O=C(N)C[C@H](N)C(=O)O	132.119	-1.7263000000000002	106.41000000000001	3	3	3	0.5	52	9	0	0	0	5	0
MUPF248905	Asparagine	O=C(N)C[C@H]([NH3+])C(=O)[O-]	132.119	-3.7778	110.86000000000001	3	2	3	0.5	52	9	0	0	0	5	0
MUUQ569477	Glutamine	O=C(N)CCC(N)C(=O)O	146.14600000000002	-1.3361999999999998	106.41000000000001	3	3	4	0.6	58	10	0	0	0	5	0
MUUE626671	Glutamine	O=C(N)CCC([NH3+])C(=O)[O-]	146.146	-3.3876999999999997	110.86000000000001	3	2	4	0.6	58	10	0	0	0	5	0
MUJN179315	Arginine	C(CC(C(=O)O)N)CNC(=N)N	174.204	-1.338429999999999	125.21999999999998	3	5	5	0.6666666666666666	70	12	0	0	0	6	0
MUVB470064	Arginine	C(C[C@@H](C(=O)O)N)CNC(=N)N	174.204	-1.338429999999999	125.21999999999998	3	5	5	0.6666666666666666	70	12	0	0	0	6	0
MUTL074190	Arginine	C(C[C@H](C(=O)O)N)CNC(=N)N	174.204	-1.338429999999999	125.21999999999998	3	5	5	0.6666666666666666	70	12	0	0	0	6	0
MUVU034327	Arginine	[Cl-].NC(CCCNC(N)=[NH2+])C([O-])=O	209.65699999999998	-7.488800000000005	129.79	3	4	5	0.6666666666666666	78	13	0	0	0	7	1
MUBQ248573	Arginine	NC(CCCNC(N)=[NH2+])C([O-])=O	174.20399999999998	-4.492799999999998	129.79	3	4	5	0.6666666666666666	70	12	0	0	0	6	0
MUFH640929	Serine	C([C@@H](C(=O)O)N)O	105.09299999999999	-1.6093999999999995	83.55	3	3	2	0.6666666666666666	42	7	0	0	0	4	0
MUWO835859	Serine	C([C@@H](C(=O)[O-])[NH3+])O	105.09299999999999	-3.6608999999999994	88.0	3	2	2	0.6666666666666666	42	7	0	0	0	4	0
MUKH646084	Threonine	C[C@H]([C@@H](C(=O)O)N)O	119.11999999999999	-1.2208999999999997	83.55	3	3	2	0.75	48	8	0	0	0	4	0
MUIX896236	Threonine	C[C@H]([C@@H](C(=O)[O-])[NH3+])O	119.11999999999999	-3.272399999999999	88.0	3	2	2	0.75	48	8	0	0	0	4	0
MUZZ136332	Valine	CC(C)[C@@H](C(=O)O)N	117.148	0.05430000000000007	63.31999999999999	2	2	2	0.8	48	8	0	0	0	3	0
MUCT468897	Valine	CC(C)[C@@H](C(=O)[O-])[NH3+]	117.148	-1.9971999999999985	67.77	2	1	2	0.8	48	8	0	0	0	3	0
MUDV502899	Α-Methyltryptamine	NC(CC1=CNC2=C1C=CC=C2)C	174.24699999999999	2.0576	41.81	1	2	2	0.2727272727272727	68	13	2	2	0	2	0
MUMW006154	Formaldehyde	C=O	30.026	-0.1849	17.07	1	0	0	0.0	12	2	0	0	0	1	0
MUMF170570	Acetonitrile	CC#N	41.053	0.52988	23.79	1	0	0	0.5	16	3	0	0	0	1	0
MUZQ041976	Potassium nitrate	[K+].[O-][N+]([O-])=O	101.10199999999999	-3.2350999999999996	66.19999999999999	3	0	0	0.0	24	5	0	0	0	5	0
MUST944326	Boric acid	[OH+]=[B-](O)O	61.83300000000001	-1.6716	61.86	0	2	0	0.0	24	4	0	0	0	4	0
MUHM260707	Boric acid	OB(O)O	61.83300000000001	-2.0518	60.69	3	3	0	0.0	24	4	0	0	0	4	0
MUXI328502	Borax	[Na+].[Na+].O0B(O)O[B-]1(O)OB(O)O[B-]0(O)O1.O.O.O.O.O.O.O.O	381.37100000000027	-16.682800000000004	379.07000000000005	9	4	0	0.0	136	23	2	0	2	23	0
MUYG494252	Creatinine	CN1CC(=O)N=C1N	113.12	-1.2268999999999994	58.69	3	1	0	0.5	44	8	1	0	1	4	0
MUFZ055606	Creatinine	CN1CC(=O)NC1=N	113.11999999999999	-1.0172299999999999	56.190000000000005	2	2	0	0.5	44	8	1	0	1	4	0
MUPI892871	Picric acid	O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1O)[N+]([O-])=O	229.10399999999998	1.1168000000000005	149.65	7	1	3	0.0	84	16	1	1	0	10	0
MUDH753172	Chloride	[Cl-]	35.453	-2.996	0.0	0	0	0	0.0	8	1	0	0	0	1	1
MUIR751788	Formic acid	O=CO	46.025	-0.29919999999999997	37.3	1	1	0	0.0	18	3	0	0	0	2	0
MUQY328124	Osmium tetroxide	O=[Os](=O)(=O)=O	254.22599999999997	-0.4777	68.28	4	0	0	0.0	32	5	0	0	0	5	0
MUCF743102	Sarin	FP(=O)(OC(C)C)C	140.094	2.2038	26.3	2	0	2	1.0	50	8	0	0	0	4	1
MUCN615632	Progesterone	CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C	314.4690000000001	4.723500000000005	34.14	2	0	1	0.8095238095238095	126	23	4	0	4	2	0
MUBU295136	Pseudoephedrine	O[C@@H](c1ccccc1)[C@@H](NC)C	165.23599999999996	1.3279	32.26	2	2	3	0.4	66	12	1	1	0	2	0
MUIB549491	Bilirubin	CC1=C(/C=C2C(C)=C(C=C)C(N/2)=O)NC(CC3=C(CCC(O)=O)C(C)=C(/C=C4C(C=C)=C(C)C(N/4)=O)N3)=C1CCC(O)=O	584.6730000000002	4.531240000000002	164.37999999999997	4	6	12	0.2727272727272727	224	43	4	2	2	10	0
MUSC490363	Ammonium	[NH4+]	18.039	0.3762	36.5	0	1	0	0.0	8	1	0	0	0	1	0
MULR981622	Acetophenone	CC(=O)c1ccccc1	120.15099999999995	1.8892	17.07	1	0	1	0.125	46	9	1	1	0	1	0
MUIE159267	Hydrazine	NN	32.046	-1.1812	52.04	2	2	0	0.0	14	2	0	0	0	2	0
MUKJ697392	Adrenochrome	O=C1\C=C2/C(=C\C1=O)N(CC2O)C	179.17499999999998	-0.7452000000000001	57.61	4	1	0	0.3333333333333333	68	13	2	0	2	4	0
MUEJ782406	Ribavirin	OC[C@@H](O1)[C@@H](O)[C@@H](O)[C@@H]1N2N=C(C(N)=O)N=C2	244.207	-3.0115000000000007	143.71999999999997	8	4	3	0.625	94	17	2	1	1	9	0
MUKH089400	Methyl isocyanate	O=C=NC	57.05199999999999	-0.04799999999999999	29.43	2	0	0	0.5	22	4	0	0	0	2	0
MUFA015097	Tartaric acid	O=C(O)C(O)C(O)C(=O)O	150.08599999999998	-2.1226	115.06000000000002	4	4	3	0.5	58	10	0	0	0	6	0
MUBH269828	Sodium chloride	[Na+].[Cl-]	58.443	-5.992	0.0	0	0	0	0.0	8	2	0	0	0	2	1
MUHC109989	Coenzyme A	O=C(NCCS)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n2cnc1c(ncnc12)N)[C@H](O)[C@@H]3OP(=O)(O)O	767.5410000000002	-1.6652999999999976	346.56	18	10	18	0.6666666666666666	272	48	3	2	1	27	0
MUKI532915	Lipoamide	O=C(N)CCCC[C@H]1SSCC1	205.34799999999998	2.1857999999999995	43.09	3	1	5	0.875	70	12	1	0	1	4	0
MUKE909165	Glutathione	C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N	307.32800000000003	-2.2060999999999984	158.82000000000002	6	6	9	0.6	114	20	0	0	0	10	0
MUJH639159	Acetyl group	C[C]=O	43.045	0.11599999999999999	17.07	1	0	0	0.5	17	3	0	0	0	1	0
MUXC958656	Lipoic acid	O=C(O)CCCC[C@H]1SSCC1	206.332	2.785100000000001	37.3	3	1	5	0.875	70	12	1	0	1	4	0
MUYG920728	Pyruvic acid	O=C(C(=O)O)C	88.062	-0.3400000000000001	54.370000000000005	2	1	1	0.3333333333333333	34	6	0	0	0	3	0
MUCX523451	Acetoacetic acid	O=C(C)CC(=O)O	102.08899999999998	0.05009999999999998	54.370000000000005	2	1	2	0.5	40	7	0	0	0	3	0
MUCV772215	Chloroform	ClC(Cl)Cl	119.37800000000001	1.9864	0.0	0	0	0	1.0	26	4	0	0	0	3	3
MUCN638181	Paracetamol	CC(=O)Nc1ccc(O)cc1	151.165	1.3505999999999998	49.33	2	2	1	0.125	58	11	1	1	0	3	0
MUPN706393	Sulfate	S(=O)(=O)([O-])[O-]	96.06299999999999	-1.3379999999999996	80.26	4	0	0	0.0	32	5	0	0	0	5	0
MUUY516418	Butylated hydroxytoluene	CC(C)(C)c1cc(C)cc(c1O)C(C)(C)C	220.35599999999997	4.295620000000004	20.23	1	1	0	0.6	90	16	1	1	0	1	0
MUQN715723	Butylated hydroxyanisole	O(c1ccc(O)cc1C(C)(C)C)C.O(c1ccc(O)c(c1)C(C)(C)C)C	360.49400000000014	5.396600000000006	58.92	4	2	2	0.45454545454545453	144	26	2	2	0	4	0
MUDZ820374	Cytidine	O=C1/N=C(/N)\C=C/N1[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)CO	243.219	-2.5629999999999993	130.83	8	4	2	0.5555555555555556	94	17	2	1	1	8	0
MUNL735354	Deoxycytidine	c1cn(c(=O)nc1N)[C@H]2C[C@@H]([C@H](O2)CO)O	227.22	-1.5338	110.60000000000001	7	3	2	0.5555555555555556	88	16	2	1	1	7	0
MUKX247462	Deoxyguanosine	c1nc2c(n1[C@H]3C[C@@H]([C@H](O3)CO)O)[nH]c(nc2=O)N	267.245	-1.6574999999999993	139.28000000000003	8	4	2	0.5	102	19	3	2	1	9	0
MUOP539505	Uridine	O=C1NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O	244.203	-2.851899999999999	124.78000000000002	7	4	2	0.5555555555555556	94	17	2	1	1	8	0
MUMY587452	Adenosine	n2c1c(ncnc1n(c2)[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)CO)N	267.245	-1.979999999999999	139.54000000000002	9	4	2	0.5	102	19	3	2	1	9	0
MUPV180567	Deoxyadenosine	n2c1c(ncnc1n(c2)[C@@H]3O[C@@H]([C@@H](O)C3)CO)N	251.24599999999998	-0.9508000000000003	119.31	8	3	2	0.5	96	18	3	2	1	8	0
MUZA797798	Inosine	c1[nH]c2c(c(=O)n1)ncn2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	268.229	-2.2689	133.49	8	4	2	0.5	102	19	3	2	1	9	0
MUMS230684	Hypoxanthine	c1[nH]c2c(n1)[nH]cnc2=O	136.114	-0.3538000000000003	74.43	3	2	0	0.0	50	10	2	2	0	5	0
MUCA637478	Deoxyuridine	O=C/1NC(=O)N(\C=C\1)[C@@H]2O[C@@H]([C@@H](O)C2)CO	228.20399999999998	-1.8226999999999998	104.55000000000001	6	3	2	0.5555555555555556	88	16	2	1	1	7	0
MUNY051994	Acetaldehyde	O=CC	44.053	0.2052	17.07	1	0	0	0.5	18	3	0	0	0	1	0
MUWN203355	Thymidine	Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)CO)O	242.231	-1.5142799999999992	104.55000000000001	6	3	2	0.6	94	17	2	1	1	7	0
MUQS419239	Methyl radical	[CH3]	15.035	0.45028999999999997	0.0	0	0	0	0.0	7	1	0	0	0	0	0
MUGI363380	Adenosine diphosphate	c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N	427.2030000000001	-1.7460000000000004	232.59999999999997	12	6	6	0.5	150	27	3	2	1	17	0
MUSQ219639	Adenosine monophosphate	c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N	347.22400000000005	-1.863	186.07	10	5	4	0.5	126	23	3	2	1	13	0
MUHH942330	5-Methylcytosine	Cc1cnc(=O)[nH]c1N	125.131	-0.33948000000000017	71.77	3	2	0	0.2	48	9	1	1	0	4	0
MUQC419278	Ornithine	O=C(O)[C@@H](N)CCCN	132.163	-0.8627999999999996	89.33999999999999	3	3	4	0.8	54	9	0	0	0	4	0
MUUW728620	Citrulline	NC(CCCNC(N)=O)C(O)=O	175.18800000000002	-1.1531999999999991	118.44	3	4	5	0.6666666666666666	70	12	0	0	0	6	0
MUDV931683	Ammonium nitrate	[O-][N+]([O-])=O.[NH4+]	80.043	0.13709999999999994	102.69999999999999	3	1	0	0.0	32	5	0	0	0	5	0
MUHU709884	Succinic acid	C(CC(=O)O)C(=O)O	118.08799999999998	-0.06420000000000015	74.6	2	2	3	0.5	46	8	0	0	0	4	0
MUCX680062	Isoprene	CC(=C)C=C	68.11900000000001	1.7485	0.0	0	0	1	0.2	28	5	0	0	0	0	0
MUDU192958	Coenzyme Q10	O=C1/C(=C(\C(=O)C(\OC)=C1\OC)C)C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)C	863.3649999999994	17.853899999999975	52.60000000000001	4	0	31	0.559322033898305	350	63	1	0	1	4	0
MUDQ085102	Haematoxylin	Oc2cc3C[C@]4(O)COc1c(O)c(O)ccc1C4c3cc2O	302.28200000000004	1.3204999999999998	110.38000000000001	6	5	0	0.25	114	22	4	2	2	6	0
MUTS116514	Naphthalene	c1c2ccccc2ccc1	128.17399999999998	2.839800000000001	0.0	0	0	0	0.0	48	10	2	2	0	0	0
MULA026642	Trimethoprim	Nc1nc(N)ncc1Cc(cc2OC)cc(OC)c2OC	290.32300000000004	1.2575999999999992	105.51	7	2	5	0.2857142857142857	112	21	2	2	0	7	0
MUTZ259953	Cystine	C(C(C(=O)O)N)SSCC(C(=O)O)N	240.30599999999998	-0.8083999999999996	126.63999999999999	6	4	7	0.6666666666666666	82	14	0	0	0	8	0
MUUQ878826	Anandamide	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO	347.5430000000001	5.240600000000005	49.33	2	2	16	0.5909090909090909	142	25	0	0	0	3	0
MUAN276942	Homocysteine	C(CS)C(C(=O)O)N	135.18799999999996	-0.28179999999999994	63.31999999999999	3	3	3	0.75	48	8	0	0	0	4	0
MULD901130	Pyrophosphate	[O-]P(=O)([O-])OP(=O)([O-])[O-]	173.941	-3.3396000000000003	135.61	7	0	2	0.0	56	9	0	0	0	9	0
MUGE738670	Hexane	CCCCCC	86.178	2.5866000000000007	0.0	0	0	3	1.0	38	6	0	0	0	0	0
MUFR136144	Tetraethyllead	CC[Pb](CC)(CC)CC	323.44800000000015	3.514800000000003	0.0	0	0	4	1.0	56	9	0	0	0	1	0
